key_id,tournament_id,tournament_name,team_id,team_name,team_code,player_id,family_name,given_name,shirt_number,position_name,position_code,full_name,name_norm,team_norm,has_stats,image_count,folder_path,has_image
13322,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-86920,Konaté,Ibrahima,24,defender,DF,Ibrahima Konaté,ibrahima konate,france,True,50.0,data\raw\player-images\Images\Images\Group D\France Players\Images_Ibrahima Konat├⌐,True
13323,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-80996,Camavinga,Eduardo,25,midfielder,MF,Eduardo Camavinga,eduardo camavinga,france,True,50.0,data\raw\player-images\Images\Images\Group D\France Players\Images_Eduardo Camavinga,True
13324,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-13613,Thuram,Marcus,26,forward,FW,Marcus Thuram,marcus thuram,france,True,50.0,data\raw\player-images\Images\Images\Group D\France Players\Images_Marcus Thuram,True
13325,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-19408,Neuer,Manuel,1,goal keeper,GK,Manuel Neuer,manuel neuer,germany,True,50.0,data\raw\player-images\Images\Images\Group E\Germany Players\Images_Manuel Neuer (captain),True
13326,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-51201,Rüdiger,Antonio,2,defender,DF,Antonio Rüdiger,antonio rudiger,germany,True,50.0,data\raw\player-images\Images\Images\Group E\Germany Players\Images_Antonio R├╝diger,True
13327,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-20804,Raum,David,3,defender,DF,David Raum,david raum,germany,True,50.0,data\raw\player-images\Images\Images\Group E\Germany Players\Images_David Raum,True
13328,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-36126,Ginter,Matthias,4,defender,DF,Matthias Ginter,matthias ginter,germany,True,50.0,data\raw\player-images\Images\Images\Group E\Germany Players\Images_Matthias Ginter,True
13329,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-11933,Kehrer,Thilo,5,defender,DF,Thilo Kehrer,thilo kehrer,germany,True,50.0,data\raw\player-images\Images\Images\Group E\Germany Players\Images_Thilo Kehrer,True
13330,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-30316,Kimmich,Joshua,6,midfielder,MF,Joshua Kimmich,joshua kimmich,germany,True,50.0,data\raw\player-images\Images\Images\Group E\Germany Players\Images_Joshua Kimmich,True
13331,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-77743,Havertz,Kai,7,forward,FW,Kai Havertz,kai havertz,germany,True,50.0,data\raw\player-images\Images\Images\Group E\Germany Players\Images_Kai Havertz,True
13332,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-79409,Goretzka,Leon,8,midfielder,MF,Leon Goretzka,leon goretzka,germany,True,50.0,data\raw\player-images\Images\Images\Group E\Germany Players\Images_Leon Goretzka,True
13333,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-46246,Füllkrug,Niclas,9,forward,FW,Niclas Füllkrug,niclas fullkrug,germany,True,50.0,data\raw\player-images\Images\Images\Group E\Germany Players\Images_Niclas F├╝llkrug,True
13334,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-75989,Gnabry,Serge,10,forward,FW,Serge Gnabry,serge gnabry,germany,True,50.0,data\raw\player-images\Images\Images\Group E\Germany Players\Images_Serge Gnabry,True
13335,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-63673,Götze,Mario,11,midfielder,MF,Mario Götze,mario gotze,germany,True,50.0,data\raw\player-images\Images\Images\Group E\Germany Players\Images_Mario G├╢tze,True
13336,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-81947,Trapp,Kevin,12,goal keeper,GK,Kevin Trapp,kevin trapp,germany,True,50.0,data\raw\player-images\Images\Images\Group E\Germany Players\Images_Kevin Trapp,True
13337,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-28154,Müller,Thomas,13,midfielder,MF,Thomas Müller,thomas muller,germany,True,50.0,data\raw\player-images\Images\Images\Group E\Germany Players\Images_Thomas M├╝ller,True
13338,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-47182,Musiala,Jamal,14,midfielder,MF,Jamal Musiala,jamal musiala,germany,True,50.0,data\raw\player-images\Images\Images\Group E\Germany Players\Images_Jamal Musiala,True
13339,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-48737,Süle,Niklas,15,defender,DF,Niklas Süle,niklas sule,germany,True,50.0,data\raw\player-images\Images\Images\Group E\Germany Players\Images_Niklas S├╝le,True
13340,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-89863,Klostermann,Lukas,16,defender,DF,Lukas Klostermann,lukas klostermann,germany,True,50.0,data\raw\player-images\Images\Images\Group E\Germany Players\Images_Lukas Klostermann,True
13341,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-50679,Brandt,Julian,17,midfielder,MF,Julian Brandt,julian brandt,germany,True,50.0,data\raw\player-images\Images\Images\Group E\Germany Players\Images_Julian Brandt,True
13342,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-18188,Hofmann,Jonas,18,midfielder,MF,Jonas Hofmann,jonas hofmann,germany,True,50.0,data\raw\player-images\Images\Images\Group E\Germany Players\Images_Jonas Hofmann,True
13343,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-39464,Sané,Leroy,19,midfielder,MF,Leroy Sané,leroy sane,germany,True,50.0,data\raw\player-images\Images\Images\Group E\Germany Players\Images_Leroy San├⌐,True
13344,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-63385,Günter,Christian,20,defender,DF,Christian Günter,christian gunter,germany,True,50.0,data\raw\player-images\Images\Images\Group E\Germany Players\Images_Christian G├╝nter,True
13345,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-08896,Gündoğan,İlkay,21,midfielder,MF,İlkay Gündoğan,ilkay gundogan,germany,True,50.0,data\raw\player-images\Images\Images\Group E\Germany Players\Images_─░lkay G├╝ndo─ƒan,True
13346,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-03367,ter Stegen,Marc-André,22,goal keeper,GK,Marc-André ter Stegen,marc andre ter stegen,germany,True,50.0,data\raw\player-images\Images\Images\Group E\Germany Players\Images_Marc-Andr├⌐ ter Stegen,True
13347,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-71859,Schlotterbeck,Nico,23,defender,DF,Nico Schlotterbeck,nico schlotterbeck,germany,True,50.0,data\raw\player-images\Images\Images\Group E\Germany Players\Images_Nico Schlotterbeck,True
13348,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-05901,Adeyemi,Karim,24,forward,FW,Karim Adeyemi,karim adeyemi,germany,True,50.0,data\raw\player-images\Images\Images\Group E\Germany Players\Images_Karim Adeyemi,True
13349,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-69200,Bella-Kotchap,Armel,25,defender,DF,Armel Bella-Kotchap,armel bella kotchap,germany,True,50.0,data\raw\player-images\Images\Images\Group E\Germany Players\Images_Armel Bella-Kotchap,True
13350,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-04137,Moukoko,Youssoufa,26,forward,FW,Youssoufa Moukoko,youssoufa moukoko,germany,True,50.0,data\raw\player-images\Images\Images\Group E\Germany Players\Images_Youssoufa Moukoko,True
13351,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-51990,Ati-Zigi,Lawrence,1,goal keeper,GK,Lawrence Ati-Zigi,lawrence ati zigi,ghana,True,50.0,data\raw\player-images\Images\Images\Group H\Ghana Players\Images_Lawrence Ati-Zigi,True
13352,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-12913,Lamptey,Tariq,2,defender,DF,Tariq Lamptey,tariq lamptey,ghana,True,50.0,data\raw\player-images\Images\Images\Group H\Ghana Players\Images_Tariq Lamptey,True
13353,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-08359,Odoi,Denis,3,defender,DF,Denis Odoi,denis odoi,ghana,True,50.0,data\raw\player-images\Images\Images\Group H\Ghana Players\Images_Denis Odoi,True
13354,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-50142,Salisu,Mohammed,4,defender,DF,Mohammed Salisu,mohammed salisu,ghana,True,50.0,data\raw\player-images\Images\Images\Group H\Ghana Players\Images_Mohammed Salisu,True
13355,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-07875,Partey,Thomas,5,midfielder,MF,Thomas Partey,thomas partey,ghana,True,50.0,data\raw\player-images\Images\Images\Group H\Ghana Players\Images_Thomas Partey,True
13356,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-70145,Owusu,Elisha,6,midfielder,MF,Elisha Owusu,elisha owusu,ghana,True,50.0,data\raw\player-images\Images\Images\Group H\Ghana Players\Images_Elisha Owusu,True
13357,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-62854,Issahaku,Abdul Fatawu,7,midfielder,MF,Abdul Fatawu Issahaku,abdul fatawu issahaku,ghana,False,50.0,data\raw\player-images\Images\Images\Group H\Ghana Players\Images_Abdul Fatawu Issahaku,True
13358,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-92252,Kyereh,Daniel-Kofi,8,midfielder,MF,Daniel-Kofi Kyereh,daniel kofi kyereh,ghana,True,50.0,data\raw\player-images\Images\Images\Group H\Ghana Players\Images_Daniel-Kofi Kyereh,True
13359,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-31765,Ayew,Jordan,9,forward,FW,Jordan Ayew,jordan ayew,ghana,True,50.0,data\raw\player-images\Images\Images\Group H\Ghana Players\Images_Jordan Ayew,True
13360,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-01945,Ayew,André,10,forward,FW,André Ayew,andre ayew,ghana,True,50.0,data\raw\player-images\Images\Images\Group H\Ghana Players\Images_Andr├⌐ Ayew (captain),True
13361,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-72363,Bukari,Osman,11,midfielder,MF,Osman Bukari,osman bukari,ghana,True,50.0,data\raw\player-images\Images\Images\Group H\Ghana Players\Images_Osman Bukari,True
13362,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-16148,Danlad,Ibrahim,12,goal keeper,GK,Ibrahim Danlad,ibrahim danlad,ghana,False,50.0,data\raw\player-images\Images\Images\Group H\Ghana Players\Images_Ibrahim Danlad,True
13363,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-13639,Afriyie,Daniel,13,midfielder,MF,Daniel Afriyie,daniel afriyie,ghana,False,50.0,data\raw\player-images\Images\Images\Group H\Ghana Players\Images_Daniel Afriyie,True
13364,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-28517,Mensah,Gideon,14,defender,DF,Gideon Mensah,gideon mensah,ghana,True,50.0,data\raw\player-images\Images\Images\Group H\Ghana Players\Images_Gideon Mensah,True
13365,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-09991,Aidoo,Joseph,15,defender,DF,Joseph Aidoo,joseph aidoo,ghana,True,50.0,data\raw\player-images\Images\Images\Group H\Ghana Players\Images_Joseph Aidoo,True
13366,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-36638,Manaf Nurudeen,Abdul,16,goal keeper,GK,Abdul Manaf Nurudeen,abdul manaf nurudeen,ghana,False,50.0,data\raw\player-images\Images\Images\Group H\Ghana Players\Images_Abdul Manaf Nurudeen,True
13367,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-94579,Rahman,Baba,17,defender,DF,Baba Rahman,baba rahman,ghana,False,50.0,data\raw\player-images\Images\Images\Group H\Ghana Players\Images_Baba Rahman,True
13368,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-82956,Amartey,Daniel,18,defender,DF,Daniel Amartey,daniel amartey,ghana,True,50.0,data\raw\player-images\Images\Images\Group H\Ghana Players\Images_Daniel Amartey,True
13369,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-53967,Williams,Iñaki,19,forward,FW,Iñaki Williams,inaki williams,ghana,True,50.0,data\raw\player-images\Images\Images\Group H\Ghana Players\Images_I├▒aki Williams,True
13370,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-23821,Kudus,Mohammed,20,midfielder,MF,Mohammed Kudus,mohammed kudus,ghana,True,50.0,data\raw\player-images\Images\Images\Group H\Ghana Players\Images_Mohammed Kudus,True
13371,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-21820,Abdul Samed,Salis,21,midfielder,MF,Salis Abdul Samed,salis abdul samed,ghana,True,50.0,data\raw\player-images\Images\Images\Group H\Ghana Players\Images_Salis Abdul Samed,True
13372,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-33325,Sulemana,Kamaldeen,22,midfielder,MF,Kamaldeen Sulemana,kamaldeen sulemana,ghana,True,50.0,data\raw\player-images\Images\Images\Group H\Ghana Players\Images_Kamaldeen Sulemana,True
13373,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-59808,Djiku,Alexander,23,defender,DF,Alexander Djiku,alexander djiku,ghana,True,50.0,data\raw\player-images\Images\Images\Group H\Ghana Players\Images_Alexander Djiku,True
13374,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-20467,Sowah,Kamal,24,midfielder,MF,Kamal Sowah,kamal sowah,ghana,True,50.0,data\raw\player-images\Images\Images\Group H\Ghana Players\Images_Kamal Sowah,True
13375,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-14179,Semenyo,Antoine,25,forward,FW,Antoine Semenyo,antoine semenyo,ghana,True,50.0,data\raw\player-images\Images\Images\Group H\Ghana Players\Images_Antoine Semenyo,True
13376,WC-2022,2022 FIFA Men's World Cup,T-32,Ghana,GHA,P-36105,Seidu,Alidu,26,defender,DF,Alidu Seidu,alidu seidu,ghana,True,50.0,data\raw\player-images\Images\Images\Group H\Ghana Players\Images_Alidu Seidu,True
13377,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-20998,Beiranvand,Alireza,1,goal keeper,GK,Alireza Beiranvand,alireza beiranvand,iran,True,50.0,data\raw\player-images\Images\Images\Group B\Iran Players\Images_Alireza Beiranvand,True
13378,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-84382,Moharrami,Sadegh,2,defender,DF,Sadegh Moharrami,sadegh moharrami,iran,True,50.0,data\raw\player-images\Images\Images\Group B\Iran Players\Images_Sadegh Moharrami,True
13379,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-75785,Hajsafi,Ehsan,3,defender,DF,Ehsan Hajsafi,ehsan hajsafi,iran,True,50.0,data\raw\player-images\Images\Images\Group B\Iran Players\Images_Ehsan Hajsafi (captain),True
13380,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-97838,Khalilzadeh,Shojae,4,defender,DF,Shojae Khalilzadeh,shojae khalilzadeh,iran,True,50.0,data\raw\player-images\Images\Images\Group B\Iran Players\Images_Shojae Khalilzadeh,True
13381,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-74098,Mohammadi,Milad,5,defender,DF,Milad Mohammadi,milad mohammadi,iran,True,50.0,data\raw\player-images\Images\Images\Group B\Iran Players\Images_Milad Mohammadi,True
13382,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-95374,Ezatolahi,Saeid,6,midfielder,MF,Saeid Ezatolahi,saeid ezatolahi,iran,True,50.0,data\raw\player-images\Images\Images\Group B\Iran Players\Images_Saeid Ezatolahi,True
13383,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-98775,Jahanbakhsh,Alireza,7,midfielder,MF,Alireza Jahanbakhsh,alireza jahanbakhsh,iran,True,50.0,data\raw\player-images\Images\Images\Group B\Iran Players\Images_Alireza Jahanbakhsh,True
13384,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-29864,Pouraliganji,Morteza,8,defender,DF,Morteza Pouraliganji,morteza pouraliganji,iran,True,50.0,data\raw\player-images\Images\Images\Group B\Iran Players\Images_Morteza Pouraliganji,True
13385,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-85860,Taremi,Mehdi,9,forward,FW,Mehdi Taremi,mehdi taremi,iran,True,50.0,data\raw\player-images\Images\Images\Group B\Iran Players\Images_Mehdi Taremi,True
13386,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-53957,Ansarifard,Karim,10,forward,FW,Karim Ansarifard,karim ansarifard,iran,True,50.0,data\raw\player-images\Images\Images\Group B\Iran Players\Images_Karim Ansarifard,True
13387,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-24531,Amiri,Vahid,11,midfielder,MF,Vahid Amiri,vahid amiri,iran,True,50.0,data\raw\player-images\Images\Images\Group B\Iran Players\Images_Vahid Amiri,True
13388,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-17784,Niazmand,Payam,12,goal keeper,GK,Payam Niazmand,payam niazmand,iran,True,50.0,data\raw\player-images\Images\Images\Group B\Iran Players\Images_Payam Niazmand,True
13389,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-74612,Kanaanizadegan,Hossein,13,defender,DF,Hossein Kanaanizadegan,hossein kanaanizadegan,iran,False,50.0,data\raw\player-images\Images\Images\Group B\Iran Players\Images_Hossein Kanaanizadegan,True
13390,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-87786,Ghoddos,Saman,14,midfielder,MF,Saman Ghoddos,saman ghoddos,iran,True,50.0,data\raw\player-images\Images\Images\Group B\Iran Players\Images_Saman Ghoddos,True
13391,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-98747,Cheshmi,Rouzbeh,15,defender,DF,Rouzbeh Cheshmi,rouzbeh cheshmi,iran,True,50.0,data\raw\player-images\Images\Images\Group B\Iran Players\Images_Rouzbeh Cheshmi,True
13392,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-04541,Torabi,Mehdi,16,midfielder,MF,Mehdi Torabi,mehdi torabi,iran,True,50.0,data\raw\player-images\Images\Images\Group B\Iran Players\Images_Mehdi Torabi,True
13393,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-45653,Gholizadeh,Ali,17,midfielder,MF,Ali Gholizadeh,ali gholizadeh,iran,True,50.0,data\raw\player-images\Images\Images\Group B\Iran Players\Images_Ali Gholizadeh,True
13394,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-68842,Karimi,Ali,18,midfielder,MF,Ali Karimi,ali karimi,iran,True,50.0,data\raw\player-images\Images\Images\Group B\Iran Players\Images_Ali Karimi,True
13395,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-15905,Hosseini,Majid,19,defender,DF,Majid Hosseini,majid hosseini,iran,True,50.0,data\raw\player-images\Images\Images\Group B\Iran Players\Images_Majid Hosseini,True
13396,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-09113,Azmoun,Sardar,20,forward,FW,Sardar Azmoun,sardar azmoun,iran,True,50.0,data\raw\player-images\Images\Images\Group B\Iran Players\Images_Sardar Azmoun,True
13397,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-42215,Nourollahi,Ahmad,21,midfielder,MF,Ahmad Nourollahi,ahmad nourollahi,iran,True,50.0,data\raw\player-images\Images\Images\Group B\Iran Players\Images_Ahmad Nourollahi,True
13398,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-80505,Abedzadeh,Amir,22,goal keeper,GK,Amir Abedzadeh,amir abedzadeh,iran,False,50.0,data\raw\player-images\Images\Images\Group B\Iran Players\Images_Amir Abedzadeh,True
13399,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-47137,Rezaeian,Ramin,23,defender,DF,Ramin Rezaeian,ramin rezaeian,iran,True,50.0,data\raw\player-images\Images\Images\Group B\Iran Players\Images_Ramin Rezaeian,True
13400,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-28492,Hosseini,Hossein,24,goal keeper,GK,Hossein Hosseini,hossein hosseini,iran,True,50.0,data\raw\player-images\Images\Images\Group B\Iran Players\Images_Hossein Hosseini,True
13401,WC-2022,2022 FIFA Men's World Cup,T-38,Iran,IRN,P-62858,Jalali,Abolfazl,25,defender,DF,Abolfazl Jalali,abolfazl jalali,iran,False,50.0,data\raw\player-images\Images\Images\Group B\Iran Players\Images_Abolfazl Jalali,True
13402,WC-2022,2022 FIFA Men's World Cup,T-44,Japan,JPN,P-53272,Kawashima,Eiji,1,goal keeper,GK,Eiji Kawashima,eiji kawashima,japan,True,50.0,data\raw\player-images\Images\Images\Group E\Japan Players\Images_Eiji Kawashima,True
13403,WC-2022,2022 FIFA Men's World Cup,T-44,Japan,JPN,P-45981,Yamane,Miki,2,defender,DF,Miki Yamane,miki yamane,japan,True,50.0,data\raw\player-images\Images\Images\Group E\Japan Players\Images_Miki Yamane,True
13404,WC-2022,2022 FIFA Men's World Cup,T-44,Japan,JPN,P-77382,Taniguchi,Shogo,3,defender,DF,Shogo Taniguchi,shogo taniguchi,japan,True,50.0,data\raw\player-images\Images\Images\Group E\Japan Players\Images_Shogo Taniguchi,True
13405,WC-2022,2022 FIFA Men's World Cup,T-44,Japan,JPN,P-35225,Itakura,Ko,4,defender,DF,Ko Itakura,ko itakura,japan,False,50.0,data\raw\player-images\Images\Images\Group E\Japan Players\Images_Ko Itakura,True
13406,WC-2022,2022 FIFA Men's World Cup,T-44,Japan,JPN,P-26303,Nagatomo,Yuto,5,defender,DF,Yuto Nagatomo,yuto nagatomo,japan,True,50.0,data\raw\player-images\Images\Images\Group E\Japan Players\Images_Yuto Nagatomo,True
